label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67
K,0.0,0.0,0.0,0.24869482219219208,-0.2703653872013092,-0.12276391685009003,0.3277434706687927,-0.6801406145095825,-0.17363764345645905,0.2506351172924042,-0.9809683561325073,-0.2300219088792801,0.16952858865261078,-1.213972568511963,-0.2775186598300934,0.13313497602939606,-1.0474058389663696,-0.10877189040184021,0.1632009893655777,-1.4911648035049438,-0.2228570431470871,0.1850925236940384,-1.749995231628418,-0.2891555428504944,0.20092646777629852,-1.993381381034851,-0.33446386456489563,-0.05577385053038597,-0.9886608719825745,-0.13942387700080872,-0.15437500178813934,-1.4525610208511353,-0.3026275634765625,-0.18116071820259094,-1.7403627634048462,-0.3939148485660553,-0.21257849037647247,-2.0078630447387695,-0.43804943561553955,-0.2123890221118927,-0.8228047490119934,-0.18491403758525848,-0.16405172646045685,-1.0165939331054688,-0.41929891705513,-0.04030798748135567,-0.7273460030555725,-0.4565906226634979,0.021874411031603813,-0.5404821038246155,-0.41839364171028137,-0.32991543412208557,-0.5982121825218201,-0.23769856989383698,-0.266872763633728,-0.7273654937744141,-0.42363080382347107,-0.12536264955997467,-0.5522626638412476,-0.4446188807487488,-0.03539268299937248,-0.40700051188468933,-0.419341504573822,0.5663918256759644,0.9748857617378235,1.0735632181167603,0.4348541498184204,0.39534759521484375
K,0.0,0.0,0.0,0.2524249851703644,-0.2777249217033386,-0.1218663826584816,0.32938042283058167,-0.6925555467605591,-0.17294363677501678,0.2347002625465393,-0.9934866428375244,-0.22984914481639862,0.14554402232170105,-1.2243402004241943,-0.2771572470664978,0.13166844844818115,-1.0429767370224,-0.10791021585464478,0.15803761780261993,-1.4875577688217163,-0.22553867101669312,0.1824030578136444,-1.7441589832305908,-0.29367706179618835,0.2003876119852066,-1.9872850179672241,-0.3397293984889984,-0.058567143976688385,-0.9884817004203796,-0.13954858481884003,-0.1570412814617157,-1.4495309591293335,-0.30901992321014404,-0.1876566857099533,-1.7405551671981812,-0.40150895714759827,-0.22327905893325806,-2.010540008544922,-0.4444885551929474,-0.214872345328331,-0.8265300393104553,-0.18646429479122162,-0.15835878252983093,-1.0104244947433472,-0.42506563663482666,-0.035226091742515564,-0.7114539742469788,-0.4595184326171875,0.026572730392217636,-0.5221812129020691,-0.4172360599040985,-0.33197838068008423,-0.603897213935852,-0.24075181782245636,-0.26451337337493896,-0.7161850333213806,-0.42651861906051636,-0.12496969848871231,-0.5390273928642273,-0.44497162103652954,-0.03657972067594528,-0.39745983481407166,-0.41721272468566895,0.5722335577011108,0.9747720956802368,1.0792226791381836,0.45186230540275574,0.40126702189445496
K,0.0,0.0,0.0,0.2524249851703644,-0.2777249217033386,-0.1218663826584816,0.32938042283058167,-0.6925555467605591,-0.17294363677501678,0.2347002625465393,-0.9934866428375244,-0.22984914481639862,0.14554402232170105,-1.2243402004241943,-0.2771572470664978,0.13166844844818115,-1.0429767370224,-0.10791021585464478,0.15803761780261993,-1.4875577688217163,-0.22553867101669312,0.1824030578136444,-1.7441589832305908,-0.29367706179618835,0.2003876119852066,-1.9872850179672241,-0.3397293984889984,-0.058567143976688385,-0.9884817004203796,-0.13954858481884003,-0.1570412814617157,-1.4495309591293335,-0.30901992321014404,-0.1876566857099533,-1.7405551671981812,-0.40150895714759827,-0.22327905893325806,-2.010540008544922,-0.4444885551929474,-0.214872345328331,-0.8265300393104553,-0.18646429479122162,-0.15835878252983093,-1.0104244947433472,-0.42506563663482666,-0.035226091742515564,-0.7114539742469788,-0.4595184326171875,0.026572730392217636,-0.5221812129020691,-0.4172360599040985,-0.33197838068008423,-0.603897213935852,-0.24075181782245636,-0.26451337337493896,-0.7161850333213806,-0.42651861906051636,-0.12496969848871231,-0.5390273928642273,-0.44497162103652954,-0.03657972067594528,-0.39745983481407166,-0.41721272468566895,0.5722335577011108,0.9747720956802368,1.0792226791381836,0.45186230540275574,0.40126702189445496
K,0.0,0.0,0.0,0.25094106793403625,-0.28021228313446045,-0.12010001391172409,0.3303879499435425,-0.6929590106010437,-0.1664438247680664,0.23871193826198578,-1.0012837648391724,-0.21799233555793762,0.16043123602867126,-1.2399966716766357,-0.26145118474960327,0.13429929316043854,-1.0463287830352783,-0.10412874072790146,0.16467133164405823,-1.4874610900878906,-0.21326754987239838,0.18619149923324585,-1.7421491146087646,-0.27637583017349243,0.20025795698165894,-1.9821534156799316,-0.31828176975250244,-0.05397317558526993,-0.9897571206092834,-0.13216571509838104,-0.14673607051372528,-1.44549560546875,-0.2853282690048218,-0.1754368394613266,-1.7330832481384277,-0.37209099531173706,-0.20613692700862885,-2.002509832382202,-0.4129405617713928,-0.20896649360656738,-0.8272216320037842,-0.17511720955371857,-0.15498501062393188,-0.9947077035903931,-0.3995511829853058,-0.034057050943374634,-0.7161526083946228,-0.44005435705184937,0.029892573133111,-0.5336923599243164,-0.40493151545524597,-0.32413217425346375,-0.6056140661239624,-0.22506454586982727,-0.2678200602531433,-0.7291905879974365,-0.4015209376811981,-0.12605136632919312,-0.5643284916877747,-0.4221971035003662,-0.02850981056690216,-0.41659948229789734,-0.39708319306373596,0.5806564092636108,0.962278425693512,1.0619115829467773,0.4427501857280731,0.39078065752983093
K,0.0,0.0,0.0,0.2463785707950592,-0.28010016679763794,-0.1191537082195282,0.3223673701286316,-0.694739818572998,-0.16331231594085693,0.23791687190532684,-0.9991472363471985,-0.21289312839508057,0.1559847593307495,-1.234723687171936,-0.25403302907943726,0.12257366627454758,-1.046151876449585,-0.09326538443565369,0.15414409339427948,-1.4807616472244263,-0.1979207992553711,0.17664949595928192,-1.7378642559051514,-0.2596845030784607,0.19247129559516907,-1.9757390022277832,-0.30152860283851624,-0.061150774359703064,-0.9908760190010071,-0.1201055496931076,-0.15744942426681519,-1.447231650352478,-0.26925551891326904,-0.18513493239879608,-1.7331527471542358,-0.35553213953971863,-0.21696466207504272,-1.9923497438430786,-0.3968276083469391,-0.21304407715797424,-0.8273805975914001,-0.16202105581760406,-0.1607811152935028,-1.0070945024490356,-0.38378050923347473,-0.04132057726383209,-0.7291492223739624,-0.42303237318992615,0.01721067540347576,-0.5460795760154724,-0.3879210352897644,-0.3253805637359619,-0.6060379147529602,-0.2109318971633911,-0.2667236924171448,-0.738041877746582,-0.38848385214805603,-0.12700018286705017,-0.568379819393158,-0.4094381332397461,-0.035065826028585434,-0.41961896419525146,-0.38462623953819275,0.5722726583480835,0.9551919102668762,1.0506200790405273,0.4279933571815491,0.38626983761787415
K,0.0,0.0,0.0,0.2481202483177185,-0.27969491481781006,-0.1120658740401268,0.3250521123409271,-0.6888184547424316,-0.15536655485630035,0.23354357481002808,-0.9857185482978821,-0.20507745444774628,0.14498332142829895,-1.2058645486831665,-0.24765746295452118,0.128231480717659,-1.0475976467132568,-0.09390775114297867,0.15786084532737732,-1.4781248569488525,-0.19824479520320892,0.1796320527791977,-1.7316659688949585,-0.25959351658821106,0.19384822249412537,-1.9693948030471802,-0.30142003297805786,-0.058576781302690506,-0.9902599453926086,-0.1263090968132019,-0.1593577265739441,-1.452165126800537,-0.2749520242214203,-0.18796619772911072,-1.7392998933792114,-0.3602532744407654,-0.21838079392910004,-2.004493236541748,-0.40064433217048645,-0.21237656474113464,-0.8239396810531616,-0.17293515801429749,-0.1667872965335846,-0.999146044254303,-0.394477516412735,-0.04287094995379448,-0.7209287285804749,-0.4341295063495636,0.02183663472533226,-0.536841630935669,-0.3990170657634735,-0.3270692527294159,-0.5971800088882446,-0.2257106751203537,-0.27463558316230774,-0.7270585298538208,-0.40005114674568176,-0.13691219687461853,-0.5592573881149292,-0.41736671328544617,-0.04610820859670639,-0.40999412536621094,-0.3904596269130707,0.5552288293838501,0.9471414685249329,1.0627634525299072,0.4340439438819885,0.3756592571735382
K,0.0,0.0,0.0,0.2481202483177185,-0.27969491481781006,-0.1120658740401268,0.3250521123409271,-0.6888184547424316,-0.15536655485630035,0.23354357481002808,-0.9857185482978821,-0.20507745444774628,0.14498332142829895,-1.2058645486831665,-0.24765746295452118,0.128231480717659,-1.0475976467132568,-0.09390775114297867,0.15786084532737732,-1.4781248569488525,-0.19824479520320892,0.1796320527791977,-1.7316659688949585,-0.25959351658821106,0.19384822249412537,-1.9693948030471802,-0.30142003297805786,-0.058576781302690506,-0.9902599453926086,-0.1263090968132019,-0.1593577265739441,-1.452165126800537,-0.2749520242214203,-0.18796619772911072,-1.7392998933792114,-0.3602532744407654,-0.21838079392910004,-2.004493236541748,-0.40064433217048645,-0.21237656474113464,-0.8239396810531616,-0.17293515801429749,-0.1667872965335846,-0.999146044254303,-0.394477516412735,-0.04287094995379448,-0.7209287285804749,-0.4341295063495636,0.02183663472533226,-0.536841630935669,-0.3990170657634735,-0.3270692527294159,-0.5971800088882446,-0.2257106751203537,-0.27463558316230774,-0.7270585298538208,-0.40005114674568176,-0.13691219687461853,-0.5592573881149292,-0.41736671328544617,-0.04610820859670639,-0.40999412536621094,-0.3904596269130707,0.5552288293838501,0.9471414685249329,1.0627634525299072,0.4340439438819885,0.3756592571735382
K,0.0,0.0,0.0,0.24360083043575287,-0.27082568407058716,-0.10758767277002335,0.31927353143692017,-0.6826266050338745,-0.14433471858501434,0.2330663949251175,-0.9820314049720764,-0.1882518231868744,0.14784100651741028,-1.2048577070236206,-0.22575397789478302,0.12560562789440155,-1.0477968454360962,-0.08052077144384384,0.15266025066375732,-1.4728659391403198,-0.1777684986591339,0.17394399642944336,-1.7218555212020874,-0.23649102449417114,0.18788693845272064,-1.953895092010498,-0.2766909599304199,-0.05799378827214241,-0.9920046925544739,-0.11208649724721909,-0.15753531455993652,-1.4502084255218506,-0.24790219962596893,-0.18622751533985138,-1.735592007637024,-0.3291439712047577,-0.21739883720874786,-1.9940288066864014,-0.36844590306282043,-0.2096744030714035,-0.8272019624710083,-0.15826581418514252,-0.16960076987743378,-0.9983416795730591,-0.3668307960033417,-0.048568617552518845,-0.7318467497825623,-0.40851566195487976,0.014742501080036163,-0.5508150458335876,-0.37815412878990173,-0.3230261206626892,-0.6023496389389038,-0.21064239740371704,-0.27619075775146484,-0.7274037599563599,-0.37605077028274536,-0.14282825589179993,-0.5636751055717468,-0.3943568468093872,-0.05483698844909668,-0.41286981105804443,-0.37003615498542786,0.5556468963623047,0.9291801452636719,1.0465096235275269,0.41845372319221497,0.3650128245353699
K,0.0,0.0,0.0,0.24360083043575287,-0.27082568407058716,-0.10758767277002335,0.31927353143692017,-0.6826266050338745,-0.14433471858501434,0.2330663949251175,-0.9820314049720764,-0.1882518231868744,0.14784100651741028,-1.2048577070236206,-0.22575397789478302,0.12560562789440155,-1.0477968454360962,-0.08052077144384384,0.15266025066375732,-1.4728659391403198,-0.1777684986591339,0.17394399642944336,-1.7218555212020874,-0.23649102449417114,0.18788693845272064,-1.953895092010498,-0.2766909599304199,-0.05799378827214241,-0.9920046925544739,-0.11208649724721909,-0.15753531455993652,-1.4502084255218506,-0.24790219962596893,-0.18622751533985138,-1.735592007637024,-0.3291439712047577,-0.21739883720874786,-1.9940288066864014,-0.36844590306282043,-0.2096744030714035,-0.8272019624710083,-0.15826581418514252,-0.16960076987743378,-0.9983416795730591,-0.3668307960033417,-0.048568617552518845,-0.7318467497825623,-0.40851566195487976,0.014742501080036163,-0.5508150458335876,-0.37815412878990173,-0.3230261206626892,-0.6023496389389038,-0.21064239740371704,-0.27619075775146484,-0.7274037599563599,-0.37605077028274536,-0.14282825589179993,-0.5636751055717468,-0.3943568468093872,-0.05483698844909668,-0.41286981105804443,-0.37003615498542786,0.5556468963623047,0.9291801452636719,1.0465096235275269,0.41845372319221497,0.3650128245353699
K,0.0,0.0,0.0,0.2447378933429718,-0.27608272433280945,-0.11561457812786102,0.31667110323905945,-0.686305582523346,-0.15802724659442902,0.23256564140319824,-0.9857048392295837,-0.20676936209201813,0.14788644015789032,-1.2100977897644043,-0.2482600212097168,0.11562000960111618,-1.0510973930358887,-0.08396013081073761,0.1448976993560791,-1.4778310060501099,-0.18325786292552948,0.16570836305618286,-1.7307188510894775,-0.24376395344734192,0.17997848987579346,-1.9658377170562744,-0.28578001260757446,-0.0636177510023117,-0.9914827346801758,-0.11364340037107468,-0.17017997801303864,-1.4595513343811035,-0.25031593441963196,-0.20404981076717377,-1.7397899627685547,-0.3318861722946167,-0.24072913825511932,-1.9950629472732544,-0.3720434010028839,-0.2114892452955246,-0.8231818079948425,-0.15858164429664612,-0.173804372549057,-1.025230050086975,-0.3711621165275574,-0.056832317262887955,-0.7522119879722595,-0.40759941935539246,-0.001476975972764194,-0.5700989365577698,-0.37296637892723083,-0.3212507963180542,-0.5952926278114319,-0.21050439774990082,-0.2731408476829529,-0.7498958110809326,-0.3805985152721405,-0.14139045774936676,-0.5798172950744629,-0.3949141204357147,-0.05975456163287163,-0.4274206757545471,-0.36687469482421875,0.5576634407043457,0.9389479756355286,1.0513384342193604,0.39257726073265076,0.3478691279888153
K,0.0,0.0,0.0,0.2447378933429718,-0.27608272433280945,-0.11561457812786102,0.31667110323905945,-0.686305582523346,-0.15802724659442902,0.23256564140319824,-0.9857048392295837,-0.20676936209201813,0.14788644015789032,-1.2100977897644043,-0.2482600212097168,0.11562000960111618,-1.0510973930358887,-0.08396013081073761,0.1448976993560791,-1.4778310060501099,-0.18325786292552948,0.16570836305618286,-1.7307188510894775,-0.24376395344734192,0.17997848987579346,-1.9658377170562744,-0.28578001260757446,-0.0636177510023117,-0.9914827346801758,-0.11364340037107468,-0.17017997801303864,-1.4595513343811035,-0.25031593441963196,-0.20404981076717377,-1.7397899627685547,-0.3318861722946167,-0.24072913825511932,-1.9950629472732544,-0.3720434010028839,-0.2114892452955246,-0.8231818079948425,-0.15858164429664612,-0.173804372549057,-1.025230050086975,-0.3711621165275574,-0.056832317262887955,-0.7522119879722595,-0.40759941935539246,-0.001476975972764194,-0.5700989365577698,-0.37296637892723083,-0.3212507963180542,-0.5952926278114319,-0.21050439774990082,-0.2731408476829529,-0.7498958110809326,-0.3805985152721405,-0.14139045774936676,-0.5798172950744629,-0.3949141204357147,-0.05975456163287163,-0.4274206757545471,-0.36687469482421875,0.5576634407043457,0.9389479756355286,1.0513384342193604,0.39257726073265076,0.3478691279888153
