label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67
D,0.0,0.0,0.0,0.2365531176328659,-0.22830723226070404,-0.09914182871580124,0.34202516078948975,-0.6214187741279602,-0.1325075477361679,0.3074458837509155,-0.917477548122406,-0.1679271012544632,0.18325145542621613,-1.0779509544372559,-0.207724928855896,0.12681002914905548,-1.0088276863098145,-0.08747945725917816,0.14632035791873932,-1.421136498451233,-0.17170004546642303,0.15999871492385864,-1.673801302909851,-0.23840992152690887,0.16068367660045624,-1.8757528066635132,-0.2929496467113495,-0.040648311376571655,-0.9932701587677002,-0.10845323652029037,-0.07997393608093262,-1.3986694812774658,-0.2663259506225586,0.010238164104521275,-1.2516698837280273,-0.3579004406929016,0.06471779942512512,-1.0179325342178345,-0.3919452130794525,-0.1931425780057907,-0.8995139598846436,-0.13850079476833344,-0.3081885874271393,-1.2806049585342407,-0.27122437953948975,-0.21002383530139923,-1.2059681415557861,-0.3320281207561493,-0.13283024728298187,-1.0039088726043701,-0.3477924168109894,-0.3460174798965454,-0.75701904296875,-0.17878253757953644,-0.4775846302509308,-1.0568304061889648,-0.28177592158317566,-0.4077706038951874,-1.0762808322906494,-0.3387725353240967,-0.3252127468585968,-0.9669949412345886,-0.36752527952194214,0.4891710877418518,0.8915854692459106,0.3034434914588928,0.24153439700603485,0.2831016182899475
D,0.0,0.0,0.0,0.2365531176328659,-0.22830723226070404,-0.09914182871580124,0.34202516078948975,-0.6214187741279602,-0.1325075477361679,0.3074458837509155,-0.917477548122406,-0.1679271012544632,0.18325145542621613,-1.0779509544372559,-0.207724928855896,0.12681002914905548,-1.0088276863098145,-0.08747945725917816,0.14632035791873932,-1.421136498451233,-0.17170004546642303,0.15999871492385864,-1.673801302909851,-0.23840992152690887,0.16068367660045624,-1.8757528066635132,-0.2929496467113495,-0.040648311376571655,-0.9932701587677002,-0.10845323652029037,-0.07997393608093262,-1.3986694812774658,-0.2663259506225586,0.010238164104521275,-1.2516698837280273,-0.3579004406929016,0.06471779942512512,-1.0179325342178345,-0.3919452130794525,-0.1931425780057907,-0.8995139598846436,-0.13850079476833344,-0.3081885874271393,-1.2806049585342407,-0.27122437953948975,-0.21002383530139923,-1.2059681415557861,-0.3320281207561493,-0.13283024728298187,-1.0039088726043701,-0.3477924168109894,-0.3460174798965454,-0.75701904296875,-0.17878253757953644,-0.4775846302509308,-1.0568304061889648,-0.28177592158317566,-0.4077706038951874,-1.0762808322906494,-0.3387725353240967,-0.3252127468585968,-0.9669949412345886,-0.36752527952194214,0.4891710877418518,0.8915854692459106,0.3034434914588928,0.24153439700603485,0.2831016182899475
D,0.0,0.0,0.0,0.23837949335575104,-0.23722442984580994,-0.10644979029893875,0.34761112928390503,-0.6166959404945374,-0.14856374263763428,0.3095104992389679,-0.906625509262085,-0.19216902554035187,0.19818545877933502,-1.0864121913909912,-0.2398051619529724,0.13563324511051178,-1.0120223760604858,-0.0973929762840271,0.15017519891262054,-1.421425700187683,-0.18875175714492798,0.16474437713623047,-1.6737632751464844,-0.26124855875968933,0.16626815497875214,-1.8757902383804321,-0.3192248046398163,-0.029620224609971046,-0.992534875869751,-0.11830984055995941,-0.07146409153938293,-1.3974891901016235,-0.28235891461372375,0.019476013258099556,-1.2539187669754028,-0.38218027353286743,0.07623413950204849,-1.0265291929244995,-0.4234294891357422,-0.18039828538894653,-0.8972975015640259,-0.1489633023738861,-0.29552409052848816,-1.2762349843978882,-0.287309467792511,-0.19597606360912323,-1.206186056137085,-0.35644081234931946,-0.11791672557592392,-1.010011076927185,-0.3789159655570984,-0.3320962190628052,-0.7539433240890503,-0.1901983618736267,-0.46328091621398926,-1.0584107637405396,-0.29602864384651184,-0.3933616280555725,-1.0809897184371948,-0.357480525970459,-0.31050175428390503,-0.9798193573951721,-0.39072251319885254,0.5012847185134888,0.8923243880271912,0.32474416494369507,0.26360297203063965,0.30281388759613037
D,0.0,0.0,0.0,0.24663804471492767,-0.2430189847946167,-0.09522388875484467,0.35119524598121643,-0.6344314813613892,-0.1271519958972931,0.31320419907569885,-0.9281227588653564,-0.1624068170785904,0.2027137577533722,-1.099250316619873,-0.2021552324295044,0.14698779582977295,-1.0063670873641968,-0.07845474034547806,0.16922296583652496,-1.4165183305740356,-0.16128642857074738,0.1827925592660904,-1.6718932390213013,-0.2287866324186325,0.1811218559741974,-1.8786838054656982,-0.28385981917381287,-0.018158717080950737,-0.9948112368583679,-0.10010413825511932,-0.054186176508665085,-1.3928965330123901,-0.2533957064151764,0.03774332255125046,-1.2618703842163086,-0.3499242663383484,0.0915694311261177,-1.041446328163147,-0.3906511664390564,-0.17028741538524628,-0.9056879281997681,-0.13081131875514984,-0.2833724915981293,-1.2881693840026855,-0.26093390583992004,-0.1861119419336319,-1.2173885107040405,-0.3281216621398926,-0.1107759177684784,-1.0195738077163696,-0.35069364309310913,-0.32150739431381226,-0.7653430700302124,-0.17130348086357117,-0.453661173582077,-1.069836974143982,-0.27049461007118225,-0.3873923122882843,-1.0970262289047241,-0.32924994826316833,-0.30656155943870544,-0.9967055916786194,-0.3616410791873932,0.4936888813972473,0.8968237042427063,0.314058393239975,0.254675954580307,0.29996731877326965
D,0.0,0.0,0.0,0.2435615360736847,-0.2376498579978943,-0.10643886774778366,0.3560689687728882,-0.6248073577880859,-0.14497679471969604,0.3155456483364105,-0.917210578918457,-0.1852402687072754,0.200052410364151,-1.0864698886871338,-0.22961372137069702,0.1435590237379074,-1.0118893384933472,-0.09153403341770172,0.15828898549079895,-1.4229494333267212,-0.17734728753566742,0.1713772565126419,-1.6739356517791748,-0.2467901110649109,0.17296861112117767,-1.876071572303772,-0.303995817899704,-0.023866239935159683,-0.9935123920440674,-0.11119137704372406,-0.061005447059869766,-1.397364616394043,-0.2728266417980194,0.02719530090689659,-1.2499356269836426,-0.3739718794822693,0.07982070744037628,-1.0225350856781006,-0.41716358065605164,-0.17668621242046356,-0.90171217918396,-0.1403682678937912,-0.2829851508140564,-1.2814034223556519,-0.2778656780719757,-0.1860685795545578,-1.2023441791534424,-0.35046109557151794,-0.1147942766547203,-0.9988114237785339,-0.375709593296051,-0.3290078341960907,-0.7625234723091125,-0.18003545701503754,-0.4563532769680023,-1.0637348890304565,-0.2849617600440979,-0.3883852958679199,-1.0783151388168335,-0.3484581708908081,-0.3116282820701599,-0.9678941369056702,-0.3840997815132141,0.4946078062057495,0.89040207862854,0.32436445355415344,0.26200079917907715,0.2900368869304657
D,0.0,0.0,0.0,0.2435615360736847,-0.2376498579978943,-0.10643886774778366,0.3560689687728882,-0.6248073577880859,-0.14497679471969604,0.3155456483364105,-0.917210578918457,-0.1852402687072754,0.200052410364151,-1.0864698886871338,-0.22961372137069702,0.1435590237379074,-1.0118893384933472,-0.09153403341770172,0.15828898549079895,-1.4229494333267212,-0.17734728753566742,0.1713772565126419,-1.6739356517791748,-0.2467901110649109,0.17296861112117767,-1.876071572303772,-0.303995817899704,-0.023866239935159683,-0.9935123920440674,-0.11119137704372406,-0.061005447059869766,-1.397364616394043,-0.2728266417980194,0.02719530090689659,-1.2499356269836426,-0.3739718794822693,0.07982070744037628,-1.0225350856781006,-0.41716358065605164,-0.17668621242046356,-0.90171217918396,-0.1403682678937912,-0.2829851508140564,-1.2814034223556519,-0.2778656780719757,-0.1860685795545578,-1.2023441791534424,-0.35046109557151794,-0.1147942766547203,-0.9988114237785339,-0.375709593296051,-0.3290078341960907,-0.7625234723091125,-0.18003545701503754,-0.4563532769680023,-1.0637348890304565,-0.2849617600440979,-0.3883852958679199,-1.0783151388168335,-0.3484581708908081,-0.3116282820701599,-0.9678941369056702,-0.3840997815132141,0.4946078062057495,0.89040207862854,0.32436445355415344,0.26200079917907715,0.2900368869304657
D,0.0,0.0,0.0,0.2379637509584427,-0.24267524480819702,-0.10205516219139099,0.34394142031669617,-0.6382139921188354,-0.135511577129364,0.3061080574989319,-0.929811418056488,-0.17154891788959503,0.17799809575080872,-1.083526611328125,-0.21193766593933105,0.13073977828025818,-1.0121666193008423,-0.07932708412408829,0.14889371395111084,-1.4184461832046509,-0.1587281972169876,0.16324163973331451,-1.6675529479980469,-0.22540894150733948,0.16383977234363556,-1.8699127435684204,-0.28117835521698,-0.03487972170114517,-0.9945642352104187,-0.09810896962881088,-0.0679040476679802,-1.3887852430343628,-0.2533389925956726,0.02223752997815609,-1.2462669610977173,-0.3518921136856079,0.07352478057146072,-1.0215791463851929,-0.39333075284957886,-0.18730250000953674,-0.9034926891326904,-0.12624959647655487,-0.29137662053108215,-1.2800654172897339,-0.25850698351860046,-0.19264660775661469,-1.203471064567566,-0.3306977450847626,-0.11897804588079453,-0.9977145195007324,-0.35527756810188293,-0.3385670483112335,-0.76556396484375,-0.16463352739810944,-0.4643942713737488,-1.0665678977966309,-0.266660213470459,-0.3986649215221405,-1.0828547477722168,-0.32965174317359924,-0.32399410009384155,-0.9634682536125183,-0.36433321237564087,0.4813329875469208,0.8817981481552124,0.3156536817550659,0.2569042444229126,0.2815287709236145
D,0.0,0.0,0.0,0.2379637509584427,-0.24267524480819702,-0.10205516219139099,0.34394142031669617,-0.6382139921188354,-0.135511577129364,0.3061080574989319,-0.929811418056488,-0.17154891788959503,0.17799809575080872,-1.083526611328125,-0.21193766593933105,0.13073977828025818,-1.0121666193008423,-0.07932708412408829,0.14889371395111084,-1.4184461832046509,-0.1587281972169876,0.16324163973331451,-1.6675529479980469,-0.22540894150733948,0.16383977234363556,-1.8699127435684204,-0.28117835521698,-0.03487972170114517,-0.9945642352104187,-0.09810896962881088,-0.0679040476679802,-1.3887852430343628,-0.2533389925956726,0.02223752997815609,-1.2462669610977173,-0.3518921136856079,0.07352478057146072,-1.0215791463851929,-0.39333075284957886,-0.18730250000953674,-0.9034926891326904,-0.12624959647655487,-0.29137662053108215,-1.2800654172897339,-0.25850698351860046,-0.19264660775661469,-1.203471064567566,-0.3306977450847626,-0.11897804588079453,-0.9977145195007324,-0.35527756810188293,-0.3385670483112335,-0.76556396484375,-0.16463352739810944,-0.4643942713737488,-1.0665678977966309,-0.266660213470459,-0.3986649215221405,-1.0828547477722168,-0.32965174317359924,-0.32399410009384155,-0.9634682536125183,-0.36433321237564087,0.4813329875469208,0.8817981481552124,0.3156536817550659,0.2569042444229126,0.2815287709236145
D,0.0,0.0,0.0,0.23815187811851501,-0.2366408407688141,-0.10207907110452652,0.3452613651752472,-0.6306255459785461,-0.13724707067012787,0.30786627531051636,-0.9248932600021362,-0.17444463074207306,0.18493244051933289,-1.0923030376434326,-0.21599480509757996,0.13125795125961304,-1.0093377828598022,-0.08814726769924164,0.14872880280017853,-1.4203039407730103,-0.17178043723106384,0.16284923255443573,-1.6724213361740112,-0.2402406930923462,0.16419529914855957,-1.877082109451294,-0.29678547382354736,-0.03469671681523323,-0.9936053156852722,-0.10744570940732956,-0.0685490071773529,-1.3929942846298218,-0.2643853425979614,0.023372355848550797,-1.2512495517730713,-0.361763596534729,0.07817112654447556,-1.0273969173431396,-0.4026041626930237,-0.18664364516735077,-0.901469886302948,-0.1357874870300293,-0.2949531078338623,-1.2835139036178589,-0.2688787877559662,-0.1953146606683731,-1.2080967426300049,-0.33790817856788635,-0.11903066188097,-1.0041532516479492,-0.36084091663360596,-0.33898279070854187,-0.7593897581100464,-0.174298495054245,-0.46394339203834534,-1.0611608028411865,-0.2774415910243988,-0.3954778015613556,-1.0816386938095093,-0.3393552005290985,-0.316754549741745,-0.9701029062271118,-0.37334585189819336,0.49502792954444885,0.8930817246437073,0.3178042471408844,0.2564457654953003,0.2907128930091858
D,0.0,0.0,0.0,0.23815187811851501,-0.2366408407688141,-0.10207907110452652,0.3452613651752472,-0.6306255459785461,-0.13724707067012787,0.30786627531051636,-0.9248932600021362,-0.17444463074207306,0.18493244051933289,-1.0923030376434326,-0.21599480509757996,0.13125795125961304,-1.0093377828598022,-0.08814726769924164,0.14872880280017853,-1.4203039407730103,-0.17178043723106384,0.16284923255443573,-1.6724213361740112,-0.2402406930923462,0.16419529914855957,-1.877082109451294,-0.29678547382354736,-0.03469671681523323,-0.9936053156852722,-0.10744570940732956,-0.0685490071773529,-1.3929942846298218,-0.2643853425979614,0.023372355848550797,-1.2512495517730713,-0.361763596534729,0.07817112654447556,-1.0273969173431396,-0.4026041626930237,-0.18664364516735077,-0.901469886302948,-0.1357874870300293,-0.2949531078338623,-1.2835139036178589,-0.2688787877559662,-0.1953146606683731,-1.2080967426300049,-0.33790817856788635,-0.11903066188097,-1.0041532516479492,-0.36084091663360596,-0.33898279070854187,-0.7593897581100464,-0.174298495054245,-0.46394339203834534,-1.0611608028411865,-0.2774415910243988,-0.3954778015613556,-1.0816386938095093,-0.3393552005290985,-0.316754549741745,-0.9701029062271118,-0.37334585189819336,0.49502792954444885,0.8930817246437073,0.3178042471408844,0.2564457654953003,0.2907128930091858
D,0.0,0.0,0.0,0.23467062413692474,-0.22939610481262207,-0.0989895910024643,0.3357882499694824,-0.6168117523193359,-0.1343657672405243,0.29992255568504333,-0.9097284078598022,-0.17149190604686737,0.1853540688753128,-1.0800983905792236,-0.21299239993095398,0.12568533420562744,-1.0134786367416382,-0.0870012640953064,0.13720721006393433,-1.4171122312545776,-0.16911260783672333,0.15090636909008026,-1.6666889190673828,-0.23412945866584778,0.1540156900882721,-1.867476224899292,-0.2879512310028076,-0.040077902376651764,-0.9933558106422424,-0.10787947475910187,-0.08199815452098846,-1.3940423727035522,-0.26324623823165894,0.009178388863801956,-1.2489795684814453,-0.3558574318885803,0.06860502064228058,-1.0213543176651,-0.3923780620098114,-0.19178703427314758,-0.8966341614723206,-0.13768458366394043,-0.3090262711048126,-1.2725176811218262,-0.269207239151001,-0.21020659804344177,-1.19966459274292,-0.3322869539260864,-0.1286725550889969,-1.0066478252410889,-0.35154464840888977,-0.3422453999519348,-0.7494263648986816,-0.17747627198696136,-0.47271546721458435,-1.0466667413711548,-0.27714571356773376,-0.4022050201892853,-1.0659468173980713,-0.33342260122299194,-0.31665879487991333,-0.9656609892845154,-0.36384645104408264,0.49340352416038513,0.8777785897254944,0.30583545565605164,0.24864143133163452,0.2866111397743225
