label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67
I,0.0,0.0,0.0,0.3460622727870941,-0.07001311331987381,-0.09854789823293686,0.6359423995018005,-0.35358235239982605,-0.161070317029953,0.6893457174301147,-0.6189886927604675,-0.21757829189300537,0.41806790232658386,-0.6992678642272949,-0.24424047768115997,0.5790059566497803,-0.8767726421356201,-0.1308344304561615,0.6723067760467529,-1.1902178525924683,-0.24477754533290863,0.6323482990264893,-0.9000385999679565,-0.2637474536895752,0.579804003238678,-0.7020362019538879,-0.25917813181877136,0.39375925064086914,-0.9041551947593689,-0.16570168733596802,0.5014083981513977,-1.2431395053863525,-0.33261749148368835,0.500192403793335,-0.8874098062515259,-0.3623252511024475,0.46889767050743103,-0.7036600708961487,-0.3452838063240051,0.21592162549495697,-0.905670166015625,-0.2214941829442978,0.2966826558113098,-1.175809621810913,-0.3862815797328949,0.37170034646987915,-0.7877813577651978,-0.4235507845878601,0.38608068227767944,-0.5501683950424194,-0.41505515575408936,0.04754865542054176,-0.8742281794548035,-0.2837618589401245,0.004361461848020554,-1.2261213064193726,-0.4034622013568878,0.01450271625071764,-1.4358737468719482,-0.47657015919685364,0.020144673064351082,-1.7029480934143066,-0.5222846865653992,0.4169952869415283,0.21680767834186554,0.27945271134376526,0.43909162282943726,0.8627982139587402
I,0.0,0.0,0.0,0.3367956280708313,-0.06383112072944641,-0.0976792499423027,0.6352757811546326,-0.35065943002700806,-0.15067997574806213,0.6901124119758606,-0.6209779381752014,-0.19367139041423798,0.4179196357727051,-0.7044361233711243,-0.20756077766418457,0.5835564136505127,-0.8648912906646729,-0.1407012939453125,0.668358325958252,-1.1886614561080933,-0.23836225271224976,0.631091296672821,-0.9016783833503723,-0.24378488957881927,0.5820651054382324,-0.69424968957901,-0.23262885212898254,0.40397146344184875,-0.8992422819137573,-0.16784049570560455,0.500275194644928,-1.252823829650879,-0.3231346309185028,0.49677374958992004,-0.8961954116821289,-0.34648677706718445,0.4622108042240143,-0.6989291310310364,-0.3275618255138397,0.22492720186710358,-0.9057337045669556,-0.21276593208312988,0.2984924912452698,-1.1807606220245361,-0.3682434558868408,0.3696347177028656,-0.7875695824623108,-0.4066416025161743,0.38342544436454773,-0.5408198237419128,-0.4021444320678711,0.05230732634663582,-0.8737319111824036,-0.26275503635406494,0.0014737987658008933,-1.2308889627456665,-0.3774149417877197,0.014996263198554516,-1.4397984743118286,-0.4514911472797394,0.026704922318458557,-1.7055175304412842,-0.5002158284187317,0.41909074783325195,0.193833589553833,0.2627319097518921,0.44062235951423645,0.8653961420059204
I,0.0,0.0,0.0,0.3450597822666168,-0.06621453166007996,-0.09256816655397415,0.641029953956604,-0.35329708456993103,-0.14107106626033783,0.696620762348175,-0.6303349733352661,-0.18018509447574615,0.4333358108997345,-0.7140204310417175,-0.1907552033662796,0.5811982750892639,-0.8725216388702393,-0.13283671438694,0.689800500869751,-1.2245748043060303,-0.23050488531589508,0.6448346972465515,-0.9125595688819885,-0.2496773600578308,0.5911476016044617,-0.7174791693687439,-0.2527902126312256,0.40308985114097595,-0.9006796479225159,-0.16215667128562927,0.5148504376411438,-1.2753099203109741,-0.3110428750514984,0.506872832775116,-0.9063549637794495,-0.3507743179798126,0.465434730052948,-0.7198060154914856,-0.35320624709129333,0.22016283869743347,-0.9140413999557495,-0.207832470536232,0.2961251437664032,-1.2003155946731567,-0.35174673795700073,0.36545389890670776,-0.8099571466445923,-0.4029405415058136,0.3800806701183319,-0.5748187899589539,-0.41651979088783264,0.04231220856308937,-0.8968391418457031,-0.2580289840698242,-0.006932955700904131,-1.2667624950408936,-0.3606865406036377,0.006116673815995455,-1.4700826406478882,-0.43502113223075867,0.01460215263068676,-1.735426664352417,-0.4917721748352051,0.4191976487636566,0.19628041982650757,0.27037397027015686,0.42918068170547485,0.870995283126831
I,0.0,0.0,0.0,0.3450597822666168,-0.06621453166007996,-0.09256816655397415,0.641029953956604,-0.35329708456993103,-0.14107106626033783,0.696620762348175,-0.6303349733352661,-0.18018509447574615,0.4333358108997345,-0.7140204310417175,-0.1907552033662796,0.5811982750892639,-0.8725216388702393,-0.13283671438694,0.689800500869751,-1.2245748043060303,-0.23050488531589508,0.6448346972465515,-0.9125595688819885,-0.2496773600578308,0.5911476016044617,-0.7174791693687439,-0.2527902126312256,0.40308985114097595,-0.9006796479225159,-0.16215667128562927,0.5148504376411438,-1.2753099203109741,-0.3110428750514984,0.506872832775116,-0.9063549637794495,-0.3507743179798126,0.465434730052948,-0.7198060154914856,-0.35320624709129333,0.22016283869743347,-0.9140413999557495,-0.207832470536232,0.2961251437664032,-1.2003155946731567,-0.35174673795700073,0.36545389890670776,-0.8099571466445923,-0.4029405415058136,0.3800806701183319,-0.5748187899589539,-0.41651979088783264,0.04231220856308937,-0.8968391418457031,-0.2580289840698242,-0.006932955700904131,-1.2667624950408936,-0.3606865406036377,0.006116673815995455,-1.4700826406478882,-0.43502113223075867,0.01460215263068676,-1.735426664352417,-0.4917721748352051,0.4191976487636566,0.19628041982650757,0.27037397027015686,0.42918068170547485,0.870995283126831
I,0.0,0.0,0.0,0.35262906551361084,-0.06792794913053513,-0.1089048683643341,0.6496618390083313,-0.3582884967327118,-0.16973502933979034,0.7063766717910767,-0.631626546382904,-0.2206035703420639,0.4239107668399811,-0.7168132066726685,-0.24221861362457275,0.5866110324859619,-0.862546443939209,-0.1377481371164322,0.6852824091911316,-1.2075968980789185,-0.24220627546310425,0.6521236896514893,-0.9166887402534485,-0.26046812534332275,0.599419116973877,-0.7112082242965698,-0.2580123245716095,0.4075305461883545,-0.8988106846809387,-0.16142567992210388,0.5180433392524719,-1.2562724351882935,-0.31959906220436096,0.4997853934764862,-0.8880964517593384,-0.35420098900794983,0.4597223103046417,-0.6987444162368774,-0.3419024646282196,0.22965985536575317,-0.9081063866615295,-0.20373427867889404,0.3041447699069977,-1.2146337032318115,-0.353524386882782,0.37428972125053406,-0.8333543539047241,-0.3979383409023285,0.39205843210220337,-0.5977234244346619,-0.39830482006073,0.053335994482040405,-0.8764301538467407,-0.252734899520874,-0.002638512756675482,-1.2523739337921143,-0.35493919253349304,0.017529765143990517,-1.4486162662506104,-0.42344850301742554,0.03215571120381355,-1.6961443424224854,-0.46913254261016846,0.42983412742614746,0.19372862577438354,0.2744491994380951,0.4007101058959961,0.8480612635612488
I,0.0,0.0,0.0,0.35262906551361084,-0.06792794913053513,-0.1089048683643341,0.6496618390083313,-0.3582884967327118,-0.16973502933979034,0.7063766717910767,-0.631626546382904,-0.2206035703420639,0.4239107668399811,-0.7168132066726685,-0.24221861362457275,0.5866110324859619,-0.862546443939209,-0.1377481371164322,0.6852824091911316,-1.2075968980789185,-0.24220627546310425,0.6521236896514893,-0.9166887402534485,-0.26046812534332275,0.599419116973877,-0.7112082242965698,-0.2580123245716095,0.4075305461883545,-0.8988106846809387,-0.16142567992210388,0.5180433392524719,-1.2562724351882935,-0.31959906220436096,0.4997853934764862,-0.8880964517593384,-0.35420098900794983,0.4597223103046417,-0.6987444162368774,-0.3419024646282196,0.22965985536575317,-0.9081063866615295,-0.20373427867889404,0.3041447699069977,-1.2146337032318115,-0.353524386882782,0.37428972125053406,-0.8333543539047241,-0.3979383409023285,0.39205843210220337,-0.5977234244346619,-0.39830482006073,0.053335994482040405,-0.8764301538467407,-0.252734899520874,-0.002638512756675482,-1.2523739337921143,-0.35493919253349304,0.017529765143990517,-1.4486162662506104,-0.42344850301742554,0.03215571120381355,-1.6961443424224854,-0.46913254261016846,0.42983412742614746,0.19372862577438354,0.2744491994380951,0.4007101058959961,0.8480612635612488
I,0.0,0.0,0.0,0.3358733654022217,-0.0596608892083168,-0.10610381513834,0.6361196637153625,-0.3536929786205292,-0.1625744104385376,0.6858285069465637,-0.6181371808052063,-0.20982396602630615,0.40179377794265747,-0.7104798555374146,-0.22965778410434723,0.5795386433601379,-0.8747380971908569,-0.1478603035211563,0.6703934669494629,-1.239920973777771,-0.26075974106788635,0.6334070563316345,-0.9436761140823364,-0.2810722887516022,0.5845774412155151,-0.7495352029800415,-0.2791307270526886,0.39229753613471985,-0.9031129479408264,-0.17461290955543518,0.48967835307121277,-1.2707350254058838,-0.336335152387619,0.47393113374710083,-0.898581326007843,-0.36558181047439575,0.4470823407173157,-0.7195818424224854,-0.3541381061077118,0.20719283819198608,-0.9019615650177002,-0.22092461585998535,0.26414674520492554,-1.179656744003296,-0.37694209814071655,0.3215038478374481,-0.7854569554328918,-0.41759881377220154,0.34273943305015564,-0.5624207854270935,-0.41868484020233154,0.027325235307216644,-0.8681893348693848,-0.2734953761100769,-0.03377266228199005,-1.2128225564956665,-0.379660964012146,-0.025131570175290108,-1.3950992822647095,-0.4455808997154236,-0.012246293015778065,-1.647193431854248,-0.4924074411392212,0.432094544172287,0.18147476017475128,0.2625153958797455,0.41565603017807007,0.8101455569267273
I,0.0,0.0,0.0,0.3358733654022217,-0.0596608892083168,-0.10610381513834,0.6361196637153625,-0.3536929786205292,-0.1625744104385376,0.6858285069465637,-0.6181371808052063,-0.20982396602630615,0.40179377794265747,-0.7104798555374146,-0.22965778410434723,0.5795386433601379,-0.8747380971908569,-0.1478603035211563,0.6703934669494629,-1.239920973777771,-0.26075974106788635,0.6334070563316345,-0.9436761140823364,-0.2810722887516022,0.5845774412155151,-0.7495352029800415,-0.2791307270526886,0.39229753613471985,-0.9031129479408264,-0.17461290955543518,0.48967835307121277,-1.2707350254058838,-0.336335152387619,0.47393113374710083,-0.898581326007843,-0.36558181047439575,0.4470823407173157,-0.7195818424224854,-0.3541381061077118,0.20719283819198608,-0.9019615650177002,-0.22092461585998535,0.26414674520492554,-1.179656744003296,-0.37694209814071655,0.3215038478374481,-0.7854569554328918,-0.41759881377220154,0.34273943305015564,-0.5624207854270935,-0.41868484020233154,0.027325235307216644,-0.8681893348693848,-0.2734953761100769,-0.03377266228199005,-1.2128225564956665,-0.379660964012146,-0.025131570175290108,-1.3950992822647095,-0.4455808997154236,-0.012246293015778065,-1.647193431854248,-0.4924074411392212,0.432094544172287,0.18147476017475128,0.2625153958797455,0.41565603017807007,0.8101455569267273
I,0.0,0.0,0.0,0.3369787931442261,-0.06187133491039276,-0.0958770215511322,0.6422083377838135,-0.36524122953414917,-0.14342181384563446,0.6856043338775635,-0.6369972229003906,-0.18199431896209717,0.39710044860839844,-0.7239723801612854,-0.196083202958107,0.5711430311203003,-0.8845126628875732,-0.1394430696964264,0.667489767074585,-1.2448506355285645,-0.24488621950149536,0.6254638433456421,-0.9443358182907104,-0.275424987077713,0.5792575478553772,-0.7463520169258118,-0.2867183983325958,0.38334256410598755,-0.9077399969100952,-0.170460045337677,0.48337629437446594,-1.2791821956634521,-0.3244456946849823,0.4744054079055786,-0.9116951823234558,-0.3690236508846283,0.44342556595802307,-0.7161180377006531,-0.37595292925834656,0.19360652565956116,-0.9074280858039856,-0.21846318244934082,0.25231313705444336,-1.1920077800750732,-0.36477363109588623,0.32120248675346375,-0.8090726733207703,-0.41991958022117615,0.35211798548698425,-0.57782381772995,-0.43746131658554077,0.011383069679141045,-0.8722697496414185,-0.2715051770210266,-0.048958729952573776,-1.2301431894302368,-0.3680998980998993,-0.04104219749569893,-1.4171652793884277,-0.4367711842060089,-0.027253955602645874,-1.6660934686660767,-0.4917496144771576,0.4376518428325653,0.20209957659244537,0.28732606768608093,0.42629221081733704,0.8247160911560059
I,0.0,0.0,0.0,0.3369787931442261,-0.06187133491039276,-0.0958770215511322,0.6422083377838135,-0.36524122953414917,-0.14342181384563446,0.6856043338775635,-0.6369972229003906,-0.18199431896209717,0.39710044860839844,-0.7239723801612854,-0.196083202958107,0.5711430311203003,-0.8845126628875732,-0.1394430696964264,0.667489767074585,-1.2448506355285645,-0.24488621950149536,0.6254638433456421,-0.9443358182907104,-0.275424987077713,0.5792575478553772,-0.7463520169258118,-0.2867183983325958,0.38334256410598755,-0.9077399969100952,-0.170460045337677,0.48337629437446594,-1.2791821956634521,-0.3244456946849823,0.4744054079055786,-0.9116951823234558,-0.3690236508846283,0.44342556595802307,-0.7161180377006531,-0.37595292925834656,0.19360652565956116,-0.9074280858039856,-0.21846318244934082,0.25231313705444336,-1.1920077800750732,-0.36477363109588623,0.32120248675346375,-0.8090726733207703,-0.41991958022117615,0.35211798548698425,-0.57782381772995,-0.43746131658554077,0.011383069679141045,-0.8722697496414185,-0.2715051770210266,-0.048958729952573776,-1.2301431894302368,-0.3680998980998993,-0.04104219749569893,-1.4171652793884277,-0.4367711842060089,-0.027253955602645874,-1.6660934686660767,-0.4917496144771576,0.4376518428325653,0.20209957659244537,0.28732606768608093,0.42629221081733704,0.8247160911560059
I,0.0,0.0,0.0,0.3384186625480652,-0.05948922038078308,-0.08855216950178146,0.6527292132377625,-0.3793896734714508,-0.12856647372245789,0.6844416856765747,-0.667766809463501,-0.1610366404056549,0.3770238161087036,-0.7590420246124268,-0.1682051420211792,0.5858778953552246,-0.8795698285102844,-0.12298405170440674,0.6685872673988342,-1.256640911102295,-0.23065362870693207,0.6258628368377686,-0.9456144571304321,-0.2643132507801056,0.5857980847358704,-0.7434716820716858,-0.2779211401939392,0.39651817083358765,-0.9049067497253418,-0.1546517014503479,0.48831817507743835,-1.2862547636032104,-0.3094504475593567,0.47027966380119324,-0.9026421904563904,-0.3502759635448456,0.4446703791618347,-0.7097656726837158,-0.35259291529655457,0.20763510465621948,-0.9091856479644775,-0.20412591099739075,0.2651413679122925,-1.2139626741409302,-0.3509856164455414,0.32723522186279297,-0.8282007575035095,-0.39835473895072937,0.3574957251548767,-0.6044499278068542,-0.40834689140319824,0.026336515322327614,-0.8802434802055359,-0.2585541009902954,-0.027533551678061485,-1.2328768968582153,-0.35812488198280334,-0.0209672711789608,-1.4083657264709473,-0.4247649610042572,-0.008693249896168709,-1.654579997062683,-0.4754959046840668,0.4708721935749054,0.20622371137142181,0.2820982038974762,0.3962678909301758,0.8049148321151733
