label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67
B,0.0,0.0,0.0,0.1878930628299713,-0.2924882173538208,-0.06481018662452698,0.23707379400730133,-0.6586563587188721,-0.08315258473157883,0.1018764078617096,-0.9158084392547607,-0.10555192828178406,-0.06732639670372009,-0.9979285001754761,-0.12891443073749542,0.05312110483646393,-0.9923223853111267,-0.0004892359138466418,0.051491353660821915,-1.3393598794937134,-0.05196773633360863,0.05127323418855667,-1.5453873872756958,-0.11077244579792023,0.05183766037225723,-1.7427211999893188,-0.16217340528964996,-0.0774809941649437,-0.9966575503349304,-0.025891488417983055,-0.09051091223955154,-1.3782544136047363,-0.07080597430467606,-0.0838279202580452,-1.6337690353393555,-0.13568496704101562,-0.08488037437200546,-1.8573248386383057,-0.1930757761001587,-0.1877441108226776,-0.9184401035308838,-0.06620173901319504,-0.2463625818490982,-1.282583236694336,-0.11856849491596222,-0.2662195563316345,-1.5260082483291626,-0.18601694703102112,-0.2885139286518097,-1.7302652597427368,-0.23834800720214844,-0.2824661433696747,-0.7715435028076172,-0.11571041494607925,-0.3479529321193695,-1.0523838996887207,-0.16371937096118927,-0.37230390310287476,-1.2542146444320679,-0.20457901060581207,-0.3941378593444824,-1.4393157958984375,-0.2414330542087555,0.4581039547920227,0.7676208019256592,0.8767858147621155,0.8359718918800354,0.6886193752288818
B,0.0,0.0,0.0,0.18345123529434204,-0.2863594591617584,-0.06682063639163971,0.238871768116951,-0.6472440958023071,-0.08794914186000824,0.09765972197055817,-0.9020692110061646,-0.11208697408437729,-0.06794983148574829,-0.9944708347320557,-0.13723403215408325,0.057826168835163116,-0.9916254878044128,-0.010119599290192127,0.05965104326605797,-1.3348273038864136,-0.06415632367134094,0.060420483350753784,-1.539097547531128,-0.12233582139015198,0.06176172196865082,-1.7343155145645142,-0.17293813824653625,-0.07188435643911362,-0.9967982172966003,-0.03501357138156891,-0.0832938700914383,-1.3760781288146973,-0.08246145397424698,-0.07734225690364838,-1.6259790658950806,-0.14573147892951965,-0.07786987721920013,-1.8484625816345215,-0.20163875818252563,-0.18094155192375183,-0.9174569249153137,-0.07449430227279663,-0.241498202085495,-1.2796109914779663,-0.12997955083847046,-0.2621650993824005,-1.5179111957550049,-0.19544531404972076,-0.28375720977783203,-1.7219815254211426,-0.24634863436222076,-0.2753869593143463,-0.7684110403060913,-0.12300685048103333,-0.344304621219635,-1.0457031726837158,-0.173880934715271,-0.36925721168518066,-1.241889238357544,-0.21412870287895203,-0.39160194993019104,-1.4249681234359741,-0.25023022294044495,0.46597737073898315,0.7603380084037781,0.8678317666053772,0.8290746808052063,0.6787922382354736
B,0.0,0.0,0.0,0.18345123529434204,-0.2863594591617584,-0.06682063639163971,0.238871768116951,-0.6472440958023071,-0.08794914186000824,0.09765972197055817,-0.9020692110061646,-0.11208697408437729,-0.06794983148574829,-0.9944708347320557,-0.13723403215408325,0.057826168835163116,-0.9916254878044128,-0.010119599290192127,0.05965104326605797,-1.3348273038864136,-0.06415632367134094,0.060420483350753784,-1.539097547531128,-0.12233582139015198,0.06176172196865082,-1.7343155145645142,-0.17293813824653625,-0.07188435643911362,-0.9967982172966003,-0.03501357138156891,-0.0832938700914383,-1.3760781288146973,-0.08246145397424698,-0.07734225690364838,-1.6259790658950806,-0.14573147892951965,-0.07786987721920013,-1.8484625816345215,-0.20163875818252563,-0.18094155192375183,-0.9174569249153137,-0.07449430227279663,-0.241498202085495,-1.2796109914779663,-0.12997955083847046,-0.2621650993824005,-1.5179111957550049,-0.19544531404972076,-0.28375720977783203,-1.7219815254211426,-0.24634863436222076,-0.2753869593143463,-0.7684110403060913,-0.12300685048103333,-0.344304621219635,-1.0457031726837158,-0.173880934715271,-0.36925721168518066,-1.241889238357544,-0.21412870287895203,-0.39160194993019104,-1.4249681234359741,-0.25023022294044495,0.46597737073898315,0.7603380084037781,0.8678317666053772,0.8290746808052063,0.6787922382354736
B,0.0,0.0,0.0,0.1906331181526184,-0.28906992077827454,-0.06371484696865082,0.2488180249929428,-0.6557531952857971,-0.08247900754213333,0.10839797556400299,-0.9167484641075134,-0.10538226366043091,-0.062708280980587,-1.001220941543579,-0.1294858753681183,0.06740576028823853,-0.9891480207443237,-0.004638005048036575,0.07111221551895142,-1.3316973447799683,-0.05780536308884621,0.07057280838489532,-1.5364127159118652,-0.11670606583356857,0.07062763720750809,-1.7329401969909668,-0.1687304824590683,-0.06344009935855865,-0.9974807500839233,-0.03174113854765892,-0.07247824966907501,-1.375200629234314,-0.08001306653022766,-0.06505011022090912,-1.6293420791625977,-0.14605706930160522,-0.06553179025650024,-1.854371190071106,-0.20455074310302734,-0.17326146364212036,-0.9207755923271179,-0.07339843362569809,-0.22864818572998047,-1.2860924005508423,-0.130172997713089,-0.24845758080482483,-1.5269224643707275,-0.19905735552310944,-0.2705753743648529,-1.7323381900787354,-0.25258195400238037,-0.26657506823539734,-0.7737711071968079,-0.1238560825586319,-0.33183160424232483,-1.051517367362976,-0.17630313336849213,-0.3562244176864624,-1.2509493827819824,-0.21978065371513367,-0.3790314495563507,-1.4364063739776611,-0.2588253915309906,0.4675534665584564,0.7616847157478333,0.8741445541381836,0.8367859125137329,0.6855279207229614
B,0.0,0.0,0.0,0.18786299228668213,-0.2868189215660095,-0.06902848184108734,0.24846717715263367,-0.65410315990448,-0.09041434526443481,0.10792142897844315,-0.916743814945221,-0.11448225378990173,-0.06573784351348877,-0.9989202618598938,-0.13944722712039948,0.06841817498207092,-0.9881080389022827,-0.013047821819782257,0.07358779013156891,-1.3316619396209717,-0.06691890209913254,0.07269119471311569,-1.5370968580245972,-0.1255439966917038,0.07133852690458298,-1.7328615188598633,-0.17708732187747955,-0.06440286338329315,-0.9972236752510071,-0.03737947344779968,-0.07354623079299927,-1.376558780670166,-0.08517177402973175,-0.06852470338344574,-1.630027174949646,-0.14980952441692352,-0.07146518677473068,-1.8530040979385376,-0.20723550021648407,-0.17596928775310516,-0.9210899472236633,-0.07610920071601868,-0.230715811252594,-1.2862862348556519,-0.13170225918293,-0.2505311667919159,-1.5253773927688599,-0.1987036019563675,-0.2728864848613739,-1.7268332242965698,-0.25104349851608276,-0.2720091640949249,-0.7745367884635925,-0.12409070134162903,-0.33782076835632324,-1.0513834953308105,-0.1751764565706253,-0.3608816862106323,-1.2494864463806152,-0.21704436838626862,-0.38230499625205994,-1.4309109449386597,-0.2547994554042816,0.46907123923301697,0.7626108527183533,0.8725027441978455,0.8301910161972046,0.6782897710800171
B,0.0,0.0,0.0,0.18786299228668213,-0.2868189215660095,-0.06902848184108734,0.24846717715263367,-0.65410315990448,-0.09041434526443481,0.10792142897844315,-0.916743814945221,-0.11448225378990173,-0.06573784351348877,-0.9989202618598938,-0.13944722712039948,0.06841817498207092,-0.9881080389022827,-0.013047821819782257,0.07358779013156891,-1.3316619396209717,-0.06691890209913254,0.07269119471311569,-1.5370968580245972,-0.1255439966917038,0.07133852690458298,-1.7328615188598633,-0.17708732187747955,-0.06440286338329315,-0.9972236752510071,-0.03737947344779968,-0.07354623079299927,-1.376558780670166,-0.08517177402973175,-0.06852470338344574,-1.630027174949646,-0.14980952441692352,-0.07146518677473068,-1.8530040979385376,-0.20723550021648407,-0.17596928775310516,-0.9210899472236633,-0.07610920071601868,-0.230715811252594,-1.2862862348556519,-0.13170225918293,-0.2505311667919159,-1.5253773927688599,-0.1987036019563675,-0.2728864848613739,-1.7268332242965698,-0.25104349851608276,-0.2720091640949249,-0.7745367884635925,-0.12409070134162903,-0.33782076835632324,-1.0513834953308105,-0.1751764565706253,-0.3608816862106323,-1.2494864463806152,-0.21704436838626862,-0.38230499625205994,-1.4309109449386597,-0.2547994554042816,0.46907123923301697,0.7626108527183533,0.8725027441978455,0.8301910161972046,0.6782897710800171
B,0.0,0.0,0.0,0.18938037753105164,-0.28486311435699463,-0.06849590688943863,0.2483028620481491,-0.6533684134483337,-0.08909440785646439,0.11002233624458313,-0.9167215824127197,-0.11246585100889206,-0.06391948461532593,-0.9977198839187622,-0.13621698319911957,0.07188888639211655,-0.9887064099311829,-0.00939213391393423,0.07766468822956085,-1.332279086112976,-0.06067859008908272,0.07670250535011292,-1.5351178646087646,-0.11771084368228912,0.07502532005310059,-1.7274088859558105,-0.16822627186775208,-0.06085283309221268,-0.9976017475128174,-0.03298095613718033,-0.06929454207420349,-1.374908685684204,-0.0784665048122406,-0.06287986040115356,-1.6274229288101196,-0.1421683430671692,-0.06522581726312637,-1.8483394384384155,-0.1991654485464096,-0.17288464307785034,-0.9215676188468933,-0.07114364206790924,-0.2273707091808319,-1.284662127494812,-0.1251617670059204,-0.24620315432548523,-1.5238163471221924,-0.19294263422489166,-0.26858511567115784,-1.7240508794784546,-0.24597106873989105,-0.26868489384651184,-0.7749150395393372,-0.11850520968437195,-0.3337101340293884,-1.05039381980896,-0.16867828369140625,-0.35802578926086426,-1.2490489482879639,-0.2115975320339203,-0.38152483105659485,-1.4301023483276367,-0.250305712223053,0.46720582246780396,0.7555921673774719,0.8668281435966492,0.826863169670105,0.677771806716919
B,0.0,0.0,0.0,0.18938037753105164,-0.28486311435699463,-0.06849590688943863,0.2483028620481491,-0.6533684134483337,-0.08909440785646439,0.11002233624458313,-0.9167215824127197,-0.11246585100889206,-0.06391948461532593,-0.9977198839187622,-0.13621698319911957,0.07188888639211655,-0.9887064099311829,-0.00939213391393423,0.07766468822956085,-1.332279086112976,-0.06067859008908272,0.07670250535011292,-1.5351178646087646,-0.11771084368228912,0.07502532005310059,-1.7274088859558105,-0.16822627186775208,-0.06085283309221268,-0.9976017475128174,-0.03298095613718033,-0.06929454207420349,-1.374908685684204,-0.0784665048122406,-0.06287986040115356,-1.6274229288101196,-0.1421683430671692,-0.06522581726312637,-1.8483394384384155,-0.1991654485464096,-0.17288464307785034,-0.9215676188468933,-0.07114364206790924,-0.2273707091808319,-1.284662127494812,-0.1251617670059204,-0.24620315432548523,-1.5238163471221924,-0.19294263422489166,-0.26858511567115784,-1.7240508794784546,-0.24597106873989105,-0.26868489384651184,-0.7749150395393372,-0.11850520968437195,-0.3337101340293884,-1.05039381980896,-0.16867828369140625,-0.35802578926086426,-1.2490489482879639,-0.2115975320339203,-0.38152483105659485,-1.4301023483276367,-0.250305712223053,0.46720582246780396,0.7555921673774719,0.8668281435966492,0.826863169670105,0.677771806716919
B,0.0,0.0,0.0,0.18929709494113922,-0.2887154817581177,-0.06625114381313324,0.24720896780490875,-0.6581906676292419,-0.08639299124479294,0.10551385581493378,-0.9185079336166382,-0.11038975417613983,-0.06818318367004395,-1.002889633178711,-0.13531768321990967,0.06920188665390015,-0.9914549589157104,-0.006238549016416073,0.07302574813365936,-1.333530068397522,-0.05900517851114273,0.07188362628221512,-1.5376547574996948,-0.11744330823421478,0.07124500721693039,-1.7313734292984009,-0.16940562427043915,-0.06251237541437149,-0.99752277135849,-0.032257020473480225,-0.07184869796037674,-1.3730558156967163,-0.08057486265897751,-0.06592347472906113,-1.6278282403945923,-0.14706258475780487,-0.06756357103586197,-1.8515985012054443,-0.20627810060977936,-0.17380303144454956,-0.9189221262931824,-0.07308624684810638,-0.22909824550151825,-1.282591700553894,-0.1303136795759201,-0.2504695653915405,-1.5229038000106812,-0.20047233998775482,-0.27392271161079407,-1.7259515523910522,-0.25520122051239014,-0.26945236325263977,-0.7698431611061096,-0.1228393092751503,-0.33437490463256836,-1.0434000492095947,-0.1764955371618271,-0.35927242040634155,-1.243409514427185,-0.22235779464244843,-0.38290441036224365,-1.4295613765716553,-0.2633257508277893,0.46976929903030396,0.7576985359191895,0.8716387748718262,0.8333584666252136,0.6839853525161743
B,0.0,0.0,0.0,0.188754141330719,-0.2772417366504669,-0.07498488575220108,0.2512238621711731,-0.6541987061500549,-0.09695351868867874,0.10471533238887787,-0.9184538125991821,-0.12023350596427917,-0.07234853506088257,-0.9952871203422546,-0.14367927610874176,0.07095744460821152,-0.9900829792022705,-0.015236539766192436,0.07479466497898102,-1.32706880569458,-0.06743743270635605,0.0735393762588501,-1.5295989513397217,-0.12533576786518097,0.07175227254629135,-1.7231472730636597,-0.17716360092163086,-0.0636516883969307,-0.9973297119140625,-0.03580407798290253,-0.07371509075164795,-1.3686809539794922,-0.08278548717498779,-0.06847242265939713,-1.6184711456298828,-0.14702630043029785,-0.07225704193115234,-1.84011709690094,-0.20458996295928955,-0.1756156086921692,-0.9200963377952576,-0.07136166095733643,-0.22998856008052826,-1.279430866241455,-0.1270596832036972,-0.25082430243492126,-1.5152231454849243,-0.1946793645620346,-0.2761620581150055,-1.7156413793563843,-0.24758785963058472,-0.2716515362262726,-0.7736987471580505,-0.11675729602575302,-0.3350851535797119,-1.0456821918487549,-0.16845159232616425,-0.35951629281044006,-1.242135763168335,-0.21229404211044312,-0.38479864597320557,-1.4254372119903564,-0.25178515911102295,0.4724655747413635,0.7507358193397522,0.8595657348632812,0.8210098147392273,0.6751280426979065
B,0.0,0.0,0.0,0.188754141330719,-0.2772417366504669,-0.07498488575220108,0.2512238621711731,-0.6541987061500549,-0.09695351868867874,0.10471533238887787,-0.9184538125991821,-0.12023350596427917,-0.07234853506088257,-0.9952871203422546,-0.14367927610874176,0.07095744460821152,-0.9900829792022705,-0.015236539766192436,0.07479466497898102,-1.32706880569458,-0.06743743270635605,0.0735393762588501,-1.5295989513397217,-0.12533576786518097,0.07175227254629135,-1.7231472730636597,-0.17716360092163086,-0.0636516883969307,-0.9973297119140625,-0.03580407798290253,-0.07371509075164795,-1.3686809539794922,-0.08278548717498779,-0.06847242265939713,-1.6184711456298828,-0.14702630043029785,-0.07225704193115234,-1.84011709690094,-0.20458996295928955,-0.1756156086921692,-0.9200963377952576,-0.07136166095733643,-0.22998856008052826,-1.279430866241455,-0.1270596832036972,-0.25082430243492126,-1.5152231454849243,-0.1946793645620346,-0.2761620581150055,-1.7156413793563843,-0.24758785963058472,-0.2716515362262726,-0.7736987471580505,-0.11675729602575302,-0.3350851535797119,-1.0456821918487549,-0.16845159232616425,-0.35951629281044006,-1.242135763168335,-0.21229404211044312,-0.38479864597320557,-1.4254372119903564,-0.25178515911102295,0.4724655747413635,0.7507358193397522,0.8595657348632812,0.8210098147392273,0.6751280426979065
